index,Patron Type Definition,Total Checkouts,Total Renewals,Age Range,Home Library Definition,Circulation Active Month,Circulation Active Year,Notice Preference Definition,Provided Email Address,Year Patron Registered,Outside of County,Years Active,Renewals per Checkouts,User Count,Average_Checkouts
446,ADULT,1,0,10-19,Richmond,October,2015,phone,False,2015,False,0,0.0,248,0.004032258064516129
2685,ADULT,30,1,45-54,Main Library,October,2014,email,True,2009,False,5,0.03,1242,0.024154589371980676
185,ADULT,2,0,35-44,Chinatown,October,2014,email,True,2012,False,2,0.0,194,0.010309278350515464
2705,ADULT,5,2,55-59,Main Library,October,2011,email,True,2011,False,0,0.4,1242,0.004025764895330112
2709,ADULT,2,0,45-54,Main Library,October,2014,email,True,2014,False,0,0.0,1242,0.001610305958132045
4612,ADULT,4,2,55-59,Main Library,October,2014,email,True,2010,False,4,0.5,1242,0.00322061191626409
4985,ADULT,17,15,25-34,Richmond,October,2015,email,True,2010,False,5,0.88,248,0.06854838709677419
2714,ADULT,16,5,55-59,Main Library,October,2015,phone,False,2015,False,0,0.31,1242,0.01288244766505636
865,ADULT,28,0,25-34,Chinatown,October,2015,email,True,2010,False,5,0.0,194,0.14432989690721648
4065,JUVENILE,37,0,10-19,Main Library,October,2015,email,True,2014,False,1,0.0,1242,0.029790660225442835
903,ADULT,27,41,35-44,Chinatown,October,2015,email,True,2013,False,2,1.52,194,0.13917525773195877
4548,ADULT,4,0,55-59,Main Library,October,2014,email,True,2010,False,4,0.0,1242,0.00322061191626409
1342,ADULT,92,0,60-64,Chinatown,October,2015,phone,False,2014,False,1,0.0,194,0.4742268041237113
2854,ADULT,23,0,25-34,Main Library,October,2015,email,True,2015,False,0,0.0,1242,0.018518518518518517
3901,ADULT,16,3,10-19,Richmond,October,2014,email,True,2006,False,8,0.19,248,0.06451612903225806
3924,ADULT,11,3,25-34,Richmond,October,2014,email,True,2013,False,1,0.27,248,0.04435483870967742
4517,ADULT,6,18,25-34,Main Library,October,2015,print,False,2014,False,1,3.0,1242,0.004830917874396135
2512,JUVENILE,13,0,0-9,Main Library,October,2015,email,True,2013,False,2,0.0,1242,0.010466988727858293
3666,ADULT,8,0,25-34,Main Library,October,2015,email,True,2012,False,3,0.0,1242,0.00644122383252818
3672,ADULT,3,12,25-34,Main Library,October,2015,email,True,2015,False,0,4.0,1242,0.0024154589371980675
3679,ADULT,6,16,25-34,Main Library,October,2015,email,True,2013,False,2,2.67,1242,0.004830917874396135
2564,JUVENILE,6,0,0-9,Main Library,October,2012,phone,False,2012,False,0,0.0,1242,0.004830917874396135
1112,ADULT,2,0,25-34,Chinatown,October,2014,email,True,2013,False,1,0.0,194,0.010309278350515464
2833,ADULT,193,10,55-59,Main Library,October,2013,email,True,2009,False,4,0.05,1242,0.15539452495974235
3931,ADULT,2,4,35-44,Main Library,October,2015,email,True,2015,False,0,2.0,1242,0.001610305958132045
4720,ADULT,35,0,25-34,Main Library,October,2015,email,True,2015,False,0,0.0,1242,0.02818035426731079
4543,ADULT,26,0,25-34,Main Library,October,2015,print,False,2015,False,0,0.0,1242,0.020933977455716585
953,ADULT,7,8,25-34,Chinatown,October,2015,email,True,2012,False,3,1.14,194,0.03608247422680412
3692,JUVENILE,75,7,0-9,Main Library,October,2015,print,False,2013,False,2,0.09,1242,0.06038647342995169
914,SENIOR,58,10,65-74,Chinatown,October,2015,email,True,2011,False,4,0.17,194,0.29896907216494845
3607,ADULT,23,0,25-34,Chinatown,October,2013,email,True,2007,False,6,0.0,194,0.11855670103092783
4842,ADULT,6,0,55-59,Richmond,October,2013,email,True,2009,False,4,0.0,248,0.024193548387096774
4951,ADULT,98,60,20-24,Main Library,October,2014,email,True,2009,False,5,0.61,1242,0.07890499194847021
4889,ADULT,65,3,25-34,Main Library,October,2015,email,True,2010,False,5,0.05,1242,0.05233494363929147
3389,ADULT,35,9,55-59,Main Library,October,2015,phone,False,2005,False,10,0.26,1242,0.02818035426731079
4908,ADULT,497,20,55-59,Main Library,October,2014,email,True,2010,False,4,0.04,1242,0.4001610305958132
1983,ADULT,14,0,25-34,Main Library,October,2015,email,True,2015,False,0,0.0,1242,0.011272141706924315
4238,SENIOR,42,0,75+,Main Library,October,2014,print,False,2014,False,0,0.0,1242,0.033816425120772944
4405,ADULT,82,23,35-44,Chinatown,October,2015,email,True,2012,False,3,0.28,194,0.422680412371134
3188,YOUNG ADULT,48,7,10-19,Main Library,October,2015,print,False,2011,False,4,0.15,1242,0.03864734299516908
1970,ADULT,32,0,25-34,Main Library,October,2015,email,True,2012,False,3,0.0,1242,0.02576489533011272
3337,ADULT,2,5,25-34,Main Library,October,2014,print,True,2011,False,3,2.5,1242,0.001610305958132045
3192,ADULT,22,2,25-34,Main Library,October,2013,email,True,2013,False,0,0.09,1242,0.017713365539452495
968,ADULT,5,0,25-34,Richmond,October,2013,email,True,2011,False,2,0.0,248,0.020161290322580645
469,JUVENILE,251,67,0-9,Excelsior,October,2015,email,True,2014,False,1,0.27,247,1.0161943319838056
4325,ADULT,4,0,25-34,Main Library,October,2013,email,True,2013,False,0,0.0,1242,0.00322061191626409
3532,ADULT,27,49,35-44,Main Library,October,2014,email,True,2014,False,0,1.81,1242,0.021739130434782608
51,ADULT,96,17,55-59,Richmond,October,2015,phone,False,2007,False,8,0.18,248,0.3870967741935484
3199,ADULT,7,0,35-44,Main Library,October,2015,print,True,2008,False,7,0.0,1242,0.005636070853462158
1085,SENIOR,3,0,65-74,Richmond,October,2013,email,True,2013,False,0,0.0,248,0.012096774193548387
4101,ADULT,8,0,20-24,Main Library,October,2013,email,True,2013,False,0,0.0,1242,0.00644122383252818
1926,SENIOR,336,19,65-74,Main Library,October,2014,phone,False,2010,False,4,0.06,1242,0.27053140096618356
4953,ADULT,8,12,45-54,Main Library,October,2015,email,True,2015,False,0,1.5,1242,0.00644122383252818
173,JUVENILE,17,0,10-19,Excelsior,October,2014,phone,False,2011,False,3,0.0,247,0.06882591093117409
1544,ADULT,16,2,20-24,Richmond,October,2015,email,True,2015,False,0,0.12,248,0.06451612903225806
1280,ADULT,35,36,25-34,Richmond,October,2015,email,True,2010,False,5,1.03,248,0.14112903225806453
3272,ADULT,3,0,25-34,Main Library,October,2009,email,True,2008,False,1,0.0,1242,0.0024154589371980675
1893,ADULT,88,15,60-64,Main Library,October,2015,email,True,2015,False,0,0.17,1242,0.07085346215780998
4875,ADULT,42,3,55-59,Main Library,October,2015,email,True,2008,False,7,0.07,1242,0.033816425120772944
3096,ADULT,455,567,25-34,Main Library,October,2014,email,True,2008,False,6,1.25,1242,0.3663446054750403
4913,ADULT,4,1,20-24,Main Library,October,2015,email,True,2011,False,4,0.25,1242,0.00322061191626409
3826,JUVENILE,8,0,10-19,Chinatown,October,2015,email,True,2015,False,0,0.0,194,0.041237113402061855
2387,SENIOR,1424,22,75+,Richmond,October,2015,phone,False,2005,False,10,0.02,248,5.741935483870968
2428,ADULT,0,0,25-34,Richmond,October,2015,email,True,2015,False,0,0.0,248,0.0
2080,ADULT,1,4,25-34,Main Library,October,2014,email,True,2014,False,0,4.0,1242,0.0008051529790660225
3005,ADULT,6,0,35-44,Main Library,October,2015,phone,False,2014,False,1,0.0,1242,0.004830917874396135
716,SENIOR,3,0,65-74,Excelsior,October,2014,print,False,2014,False,0,0.0,247,0.012145748987854251
4864,YOUNG ADULT,95,47,10-19,Main Library,October,2015,phone,False,2008,False,7,0.49,1242,0.07648953301127215
3774,YOUNG ADULT,133,9,10-19,Chinatown,October,2014,print,False,2013,False,1,0.07,194,0.6855670103092784
101,ADULT,21,2,35-44,Richmond,October,2014,email,True,2014,False,0,0.1,248,0.0846774193548387
2248,ADULT,12,9,25-34,Richmond,October,2015,email,True,2015,False,0,0.75,248,0.04838709677419355
3418,YOUNG ADULT,172,0,10-19,Main Library,October,2013,phone,False,2008,False,5,0.0,1242,0.13848631239935588
1985,ADULT,3,0,45-54,Main Library,October,2015,email,True,2014,False,1,0.0,1242,0.0024154589371980675
2585,JUVENILE,8,6,0-9,Richmond,October,2015,phone,False,2014,False,1,0.75,248,0.03225806451612903
1995,JUVENILE,72,38,10-19,Main Library,October,2014,email,True,2010,False,4,0.53,1242,0.057971014492753624
2046,ADULT,83,27,55-59,Main Library,October,2014,phone,False,2006,False,8,0.33,1242,0.06682769726247988
3556,ADULT,7,15,25-34,Main Library,November,2014,email,True,2013,False,1,2.14,1242,0.005636070853462158
3076,ADULT,191,140,35-44,Mission,November,2015,email,True,2008,False,7,0.73,350,0.5457142857142857
3712,ADULT,3,0,45-54,Main Library,November,2013,email,True,2013,False,0,0.0,1242,0.0024154589371980675
4717,JUVENILE,79,38,10-19,Richmond,November,2015,email,True,2010,False,5,0.48,248,0.3185483870967742
268,ADULT,81,31,60-64,Main Library,November,2013,phone,True,2009,False,4,0.38,1242,0.06521739130434782
2261,JUVENILE,37,0,0-9,Mission,November,2015,email,True,2014,False,1,0.0,350,0.10571428571428572
652,ADULT,1,1,25-34,Main Library,November,2012,email,True,2012,False,0,1.0,1242,0.0008051529790660225
927,ADULT,68,67,25-34,Main Library,November,2013,email,True,2009,False,4,0.99,1242,0.05475040257648953
920,SENIOR,20,11,65-74,Main Library,November,2015,email,True,2014,False,1,0.55,1242,0.01610305958132045
2729,YOUNG ADULT,3,0,10-19,Main Library,November,2015,phone,False,2012,False,3,0.0,1242,0.0024154589371980675
3686,ADULT,209,158,25-34,Main Library,November,2013,email,True,2010,False,3,0.76,1242,0.1682769726247987
2715,ADULT,47,25,60-64,Main Library,November,2013,email,True,2010,False,3,0.53,1242,0.03784219001610306
627,ADULT,21,0,45-54,Mission,November,2012,email,True,2012,False,0,0.0,350,0.06
4729,ADULT,6,0,25-34,Richmond,November,2015,email,True,2014,False,1,0.0,248,0.024193548387096774
217,ADULT,97,69,25-34,Mission,November,2014,phone,False,2007,False,7,0.71,350,0.27714285714285714
4679,ADULT,2,0,35-44,Richmond,November,2013,email,True,2012,False,1,0.0,248,0.008064516129032258
546,JUVENILE,18,0,0-9,Mission,November,2015,email,True,2012,False,3,0.0,350,0.05142857142857143
3408,ADULT,187,26,45-54,Main Library,November,2008,email,True,2005,False,3,0.14,1242,0.15056360708534622
530,ADULT,1,0,20-24,Main Library,November,2014,email,True,2014,False,0,0.0,1242,0.0008051529790660225
1020,ADULT,12,30,25-34,Main Library,November,2015,email,True,2014,False,1,2.5,1242,0.00966183574879227
992,ADULT,3,5,25-34,Main Library,November,2015,email,True,2013,False,2,1.67,1242,0.0024154589371980675
3387,ADULT,28,3,55-59,Main Library,November,2013,print,False,2010,False,3,0.11,1242,0.02254428341384863
4645,JUVENILE,32,3,10-19,Richmond,November,2014,email,True,2010,False,4,0.09,248,0.12903225806451613
600,ADULT,1,0,45-54,Main Library,November,2014,email,True,2014,False,0,0.0,1242,0.0008051529790660225
278,ADULT,48,16,25-34,Richmond,November,2013,email,True,2012,False,1,0.33,248,0.1935483870967742
3345,ADULT,3,0,20-24,Main Library,November,2013,email,True,2013,False,0,0.0,1242,0.0024154589371980675
964,ADULT,21,5,25-34,Main Library,November,2015,email,True,2010,False,5,0.24,1242,0.016908212560386472
2491,ADULT,1,0,45-54,Mission,November,2013,phone,False,2013,False,0,0.0,350,0.002857142857142857
2691,ADULT,84,36,35-44,Mission,November,2013,email,True,2009,False,4,0.43,350,0.24
4545,ADULT,40,9,25-34,Richmond,November,2014,email,True,2013,False,1,0.22,248,0.16129032258064516
3777,ADULT,5,0,55-59,Main Library,November,2013,phone,False,2013,False,0,0.0,1242,0.004025764895330112
4320,SENIOR,6,0,65-74,Richmond,November,2013,email,True,2013,False,0,0.0,248,0.024193548387096774
2735,ADULT,12,6,60-64,Main Library,November,2015,email,True,2015,False,0,0.5,1242,0.00966183574879227
3887,ADULT,38,0,20-24,Mission,November,2015,email,True,2015,False,0,0.0,350,0.10857142857142857
646,YOUNG ADULT,3,0,10-19,Mission,November,2015,email,True,2015,False,0,0.0,350,0.008571428571428572
775,ADULT,5,3,20-24,Main Library,November,2015,email,True,2015,False,0,0.6,1242,0.004025764895330112
656,JUVENILE,24,0,0-9,Mission,November,2015,print,False,2012,False,3,0.0,350,0.06857142857142857
2892,ADULT,26,7,35-44,Main Library,November,2014,email,True,2010,False,4,0.27,1242,0.020933977455716585
1086,ADULT,28,26,35-44,Mission,November,2015,email,True,2007,False,8,0.93,350,0.08
4905,ADULT,16,2,25-34,Main Library,November,2014,email,True,2012,False,2,0.12,1242,0.01288244766505636
4805,SENIOR,17,4,75+,Main Library,November,2014,email,True,2013,False,1,0.24,1242,0.013687600644122383
820,ADULT,4,9,25-34,Main Library,November,2014,email,True,2012,False,2,2.25,1242,0.00322061191626409
3102,ADULT,4,0,25-34,Richmond,November,2012,email,True,2012,False,0,0.0,248,0.016129032258064516
1986,ADULT,616,269,35-44,Mission,November,2013,email,True,2007,False,6,0.44,350,1.76
2223,ADULT,240,61,55-59,Richmond,November,2014,email,True,2008,False,6,0.25,248,0.967741935483871
751,ADULT,83,1,25-34,Main Library,November,2014,email,True,2012,False,2,0.01,1242,0.06682769726247988
4869,ADULT,21,3,25-34,Main Library,November,2012,email,True,2006,False,6,0.14,1242,0.016908212560386472
3162,ADULT,10,0,25-34,Main Library,November,2014,email,True,2013,False,1,0.0,1242,0.008051529790660225
2971,ADULT,31,1,25-34,Main Library,November,2015,email,True,2015,False,0,0.03,1242,0.0249597423510467
3030,YOUNG ADULT,130,18,10-19,Main Library,November,2013,print,False,2009,False,4,0.14,1242,0.10466988727858294
3613,ADULT,1,0,25-34,Main Library,November,2013,email,True,2010,False,3,0.0,1242,0.0008051529790660225
4855,SENIOR,165,50,75+,Main Library,November,2013,email,True,2009,False,4,0.3,1242,0.13285024154589373
2882,ADULT,3,0,25-34,Richmond,November,2015,email,True,2015,False,0,0.0,248,0.012096774193548387
3007,ADULT,38,0,60-64,Main Library,November,2013,print,False,2011,False,2,0.0,1242,0.030595813204508857
770,ADULT,4,8,25-34,Main Library,November,2011,email,True,2011,False,0,2.0,1242,0.00322061191626409
1377,ADULT,1,0,25-34,Mission,November,2014,print,False,2011,False,3,0.0,350,0.002857142857142857
2839,ADULT,23,11,35-44,Richmond,November,2015,email,True,2015,False,0,0.48,248,0.09274193548387097
419,ADULT,23,0,45-54,Main Library,November,2014,email,True,2014,False,0,0.0,1242,0.018518518518518517
430,ADULT,24,12,35-44,Main Library,November,2015,email,True,2008,False,7,0.5,1242,0.01932367149758454
817,ADULT,1,3,25-34,Main Library,November,2015,email,True,2015,False,0,3.0,1242,0.0008051529790660225
1527,ADULT,2,3,20-24,Richmond,November,2013,email,True,2010,False,3,1.5,248,0.008064516129032258
1830,ADULT,64,53,25-34,Richmond,November,2013,email,True,2006,False,7,0.83,248,0.25806451612903225
1029,ADULT,18,36,25-34,Mission,November,2013,email,True,2007,False,6,2.0,350,0.05142857142857143
670,ADULT,165,14,55-59,Main Library,November,2013,email,True,2012,False,1,0.08,1242,0.13285024154589373
2191,YOUNG ADULT,300,0,10-19,Mission,November,2012,email,True,2005,False,7,0.0,350,0.8571428571428571
3631,ADULT,8,4,25-34,Mission,November,2013,print,False,2011,False,2,0.5,350,0.022857142857142857
2159,ADULT,13,1,35-44,Mission,November,2015,email,True,2012,False,3,0.08,350,0.037142857142857144
4097,ADULT,6,18,35-44,Richmond,November,2013,email,True,2010,False,3,3.0,248,0.024193548387096774
783,ADULT,12,5,35-44,Mission,November,2015,email,True,2015,False,0,0.42,350,0.03428571428571429
900,ADULT,9,2,25-34,Main Library,November,2015,email,True,2010,False,5,0.22,1242,0.007246376811594203
338,ADULT,2,0,35-44,Main Library,November,2015,phone,False,2015,False,0,0.0,1242,0.001610305958132045
4011,ADULT,41,10,25-34,Richmond,November,2015,email,True,2009,False,6,0.24,248,0.16532258064516128
3003,ADULT,8,0,25-34,Main Library,November,2013,email,True,2011,False,2,0.0,1242,0.00644122383252818
1823,YOUNG ADULT,174,25,10-19,Richmond,November,2015,email,True,2008,False,7,0.14,248,0.7016129032258065
2848,ADULT,1217,275,20-24,Main Library,November,2012,email,True,2005,False,7,0.23,1242,0.9798711755233495
3560,SENIOR,293,57,75+,Richmond,November,2015,email,True,2005,False,10,0.19,248,1.1814516129032258
3657,ADULT,236,0,45-54,Main Library,November,2014,phone,True,2011,False,3,0.0,1242,0.19001610305958133
4750,ADULT,14,3,35-44,Main Library,November,2013,phone,False,2011,False,2,0.21,1242,0.011272141706924315
1670,ADULT,45,0,20-24,Richmond,November,2013,email,True,2009,False,4,0.0,248,0.1814516129032258
1683,JUVENILE,592,49,10-19,Richmond,November,2015,email,True,2009,False,6,0.08,248,2.3870967741935485
695,ADULT,16,10,25-34,Main Library,November,2013,phone,False,2008,False,5,0.62,1242,0.01288244766505636
3213,ADULT,1,0,25-34,Mission,November,2014,phone,False,2014,False,0,0.0,350,0.002857142857142857
3352,ADULT,29,7,45-54,Richmond,November,2014,email,True,2005,False,9,0.24,248,0.11693548387096774
3235,JUVENILE,8,0,0-9,Mission,November,2015,email,True,2015,False,0,0.0,350,0.022857142857142857
1024,YOUNG ADULT,25,0,10-19,Mission,November,2010,print,False,2008,False,2,0.0,350,0.07142857142857142
1600,YOUNG ADULT,247,70,10-19,Richmond,November,2015,email,True,2009,False,6,0.28,248,0.9959677419354839
3627,ADULT,5,0,25-34,Main Library,November,2015,print,True,2015,False,0,0.0,1242,0.004025764895330112
4856,ADULT,1,0,10-19,Excelsior,November,2015,email,True,2015,False,0,0.0,247,0.004048582995951417
4468,ADULT,15,0,10-19,Main Library,November,2014,email,True,2009,False,5,0.0,1242,0.012077294685990338
2107,ADULT,1,0,45-54,Main Library,November,2011,email,True,2011,False,0,0.0,1242,0.0008051529790660225
71,ADULT,3,3,45-54,Excelsior,November,2013,email,True,2010,False,3,1.0,247,0.012145748987854251
1057,ADULT,74,54,25-34,Main Library,November,2013,email,True,2010,False,3,0.73,1242,0.05958132045088567
39,ADULT,0,0,25-34,Main Library,November,2014,phone,True,2014,False,0,0.0,1242,0.0
4916,JUVENILE,40,0,0-9,Mission,November,2014,email,True,2013,False,1,0.0,350,0.11428571428571428
4384,ADULT,8,0,20-24,Main Library,November,2015,email,True,2015,False,0,0.0,1242,0.00644122383252818
123,ADULT,123,1,45-54,Main Library,November,2012,phone,False,2009,False,3,0.01,1242,0.09903381642512077
1818,ADULT,9,0,20-24,Main Library,November,2013,email,True,2013,False,0,0.0,1242,0.007246376811594203
2291,ADULT,3,6,25-34,Main Library,November,2013,email,True,2011,False,2,2.0,1242,0.0024154589371980675
1653,ADULT,847,704,35-44,Main Library,November,2015,email,True,2009,False,6,0.83,1242,0.6819645732689211
1408,YOUNG ADULT,31,0,10-19,Main Library,November,2013,print,False,2010,False,3,0.0,1242,0.0249597423510467
3035,ADULT,374,24,10-19,Excelsior,November,2015,email,True,2005,False,10,0.06,247,1.51417004048583
4453,JUVENILE,96,24,10-19,Mission,November,2015,email,True,2010,False,5,0.25,350,0.2742857142857143
2875,ADULT,1,2,55-59,Chinatown,November,2013,email,True,2010,False,3,2.0,194,0.005154639175257732
4155,ADULT,118,169,25-34,Main Library,November,2013,email,True,2010,False,3,1.43,1242,0.09500805152979067
4407,ADULT,10,19,25-34,Main Library,November,2012,email,True,2012,False,0,1.9,1242,0.008051529790660225
4042,JUVENILE,6,0,0-9,Main Library,November,2012,print,False,2012,False,0,0.0,1242,0.004830917874396135
4438,ADULT,203,145,45-54,Main Library,November,2015,email,True,2008,False,7,0.71,1242,0.16344605475040258
3373,JUVENILE,32,0,10-19,Excelsior,November,2015,phone,False,2011,False,4,0.0,247,0.12955465587044535
4460,JUVENILE,3,0,0-9,Main Library,November,2012,phone,True,2012,False,0,0.0,1242,0.0024154589371980675
2047,ADULT,24,0,25-34,Chinatown,November,2015,email,True,2013,False,2,0.0,194,0.12371134020618557
4662,ADULT,16,4,45-54,Chinatown,November,2015,email,True,2015,False,0,0.25,194,0.08247422680412371
3584,ADULT,2,3,55-59,Excelsior,November,2013,phone,True,2010,False,3,1.5,247,0.008097165991902834
1149,ADULT,3,0,45-54,Excelsior,November,2012,email,True,2012,False,0,0.0,247,0.012145748987854251
4277,ADULT,2,0,25-34,Mission,November,2015,email,True,2011,False,4,0.0,350,0.005714285714285714
4620,ADULT,16,7,20-24,Mission,November,2014,email,True,2005,False,9,0.44,350,0.045714285714285714
2435,ADULT,280,1,35-44,Main Library,November,2015,email,True,2014,False,1,0.0,1242,0.22544283413848631
110,ADULT,6,0,35-44,Main Library,November,2008,email,True,2008,False,0,0.0,1242,0.004830917874396135
4877,JUVENILE,6,0,0-9,Mission,November,2014,phone,False,2014,False,0,0.0,350,0.017142857142857144
1949,ADULT,19,11,45-54,Main Library,November,2014,email,True,2014,False,0,0.58,1242,0.015297906602254429
1955,ADULT,1,0,45-54,Main Library,November,2015,email,True,2015,False,0,0.0,1242,0.0008051529790660225
1966,ADULT,130,123,25-34,Main Library,November,2015,email,True,2011,False,4,0.95,1242,0.10466988727858294
4760,ADULT,4,0,35-44,Mission,November,2014,phone,False,2014,False,0,0.0,350,0.011428571428571429
4378,SENIOR,155,3,65-74,Chinatown,November,2014,phone,False,2012,False,2,0.02,194,0.7989690721649485
4331,YOUNG ADULT,6,0,10-19,Main Library,November,2013,phone,False,2008,False,5,0.0,1242,0.004830917874396135
1798,ADULT,29,6,25-34,Excelsior,November,2013,email,True,2010,False,3,0.21,247,0.11740890688259109
1870,ADULT,74,0,25-34,Excelsior,November,2012,phone,False,2012,False,0,0.0,247,0.29959514170040485
1969,JUVENILE,53,2,10-19,Excelsior,November,2014,print,False,2010,False,4,0.04,247,0.2145748987854251
1552,SENIOR,46,55,65-74,Main Library,November,2011,email,True,2010,False,1,1.2,1242,0.037037037037037035
4088,JUVENILE,1,0,0-9,Main Library,November,2014,email,True,2014,False,0,0.0,1242,0.0008051529790660225
2058,ADULT,15,0,25-34,Excelsior,November,2014,email,True,2010,False,4,0.0,247,0.06072874493927125
1546,ADULT,6,0,55-59,Main Library,November,2012,email,True,2008,False,4,0.0,1242,0.004830917874396135
2135,JUVENILE,14,0,0-9,Excelsior,November,2013,email,True,2010,False,3,0.0,247,0.05668016194331984
4191,ADULT,79,1,25-34,Chinatown,November,2013,print,False,2008,False,5,0.01,194,0.4072164948453608
2017,ADULT,12,0,25-34,Main Library,November,2015,email,True,2015,False,0,0.0,1242,0.00966183574879227
2273,ADULT,33,0,55-59,Excelsior,November,2013,phone,False,2012,False,1,0.0,247,0.13360323886639677
2329,JUVENILE,11,8,0-9,Excelsior,November,2014,phone,False,2014,False,0,0.73,247,0.044534412955465584
2335,ADULT,25,0,45-54,Excelsior,November,2011,email,True,2009,False,2,0.0,247,0.10121457489878542
4121,ADULT,94,0,35-44,Main Library,November,2013,email,True,2010,False,3,0.0,1242,0.07568438003220612
4144,SENIOR,11,5,75+,Main Library,November,2013,email,True,2007,False,6,0.45,1242,0.008856682769726247
4950,ADULT,116,1,45-54,Chinatown,November,2012,print,False,2008,False,4,0.01,194,0.5979381443298969
2397,ADULT,10,0,35-44,Excelsior,November,2015,phone,False,2008,False,7,0.0,247,0.04048582995951417
1497,ADULT,3,0,25-34,Main Library,November,2015,email,True,2014,False,1,0.0,1242,0.0024154589371980675
3824,JUVENILE,3,0,10-19,Chinatown,November,2014,print,False,2014,False,0,0.0,194,0.015463917525773196
1611,ADULT,32,5,55-59,Main Library,November,2014,email,True,2010,False,4,0.16,1242,0.02576489533011272
1304,ADULT,19,3,45-54,Main Library,November,2015,email,True,2011,False,4,0.16,1242,0.015297906602254429
1933,JUVENILE,2,0,0-9,Main Library,November,2015,email,True,2015,False,0,0.0,1242,0.001610305958132045
161,JUVENILE,2,0,0-9,Main Library,November,2014,email,True,2014,False,0,0.0,1242,0.001610305958132045
4335,JUVENILE,10,0,0-9,Excelsior,November,2014,email,True,2014,False,0,0.0,247,0.04048582995951417
2591,ADULT,12,0,25-34,Main Library,November,2014,email,True,2012,False,2,0.0,1242,0.00966183574879227
3767,ADULT,3,0,25-34,Excelsior,November,2012,email,True,2012,False,0,0.0,247,0.012145748987854251
2599,ADULT,12,2,35-44,Main Library,November,2013,email,True,2010,False,3,0.17,1242,0.00966183574879227
750,ADULT,9,9,25-34,Chinatown,November,2014,email,True,2014,False,0,1.0,194,0.04639175257731959
1668,ADULT,113,246,35-44,Main Library,November,2014,email,True,2006,False,8,2.18,1242,0.09098228663446055
586,JUVENILE,12,0,0-9,Excelsior,November,2015,email,True,2014,False,1,0.0,247,0.048582995951417005
1756,ADULT,2,4,35-44,Main Library,November,2015,email,True,2013,False,2,2.0,1242,0.001610305958132045
1745,ADULT,21,72,25-34,Main Library,November,2013,email,True,2010,False,3,3.43,1242,0.016908212560386472
643,SENIOR,46,0,65-74,Chinatown,November,2013,print,False,2008,False,5,0.0,194,0.23711340206185566
1127,ADULT,7,11,35-44,Main Library,November,2013,print,False,2010,False,3,1.57,1242,0.005636070853462158
4208,SENIOR,255,0,65-74,Main Library,November,2011,phone,False,2011,False,0,0.0,1242,0.20531400966183574
1125,ADULT,3,0,20-24,Main Library,November,2014,phone,False,2011,False,3,0.0,1242,0.0024154589371980675
2659,ADULT,13,2,25-34,Main Library,November,2014,email,True,2010,False,4,0.15,1242,0.010466988727858293
222,ADULT,8,0,35-44,Main Library,November,2015,email,True,2013,False,2,0.0,1242,0.00644122383252818
228,JUVENILE,23,0,10-19,Chinatown,November,2015,email,True,2013,False,2,0.0,194,0.11855670103092783
223,ADULT,3,0,55-59,Main Library,November,2015,email,True,2013,False,2,0.0,1242,0.0024154589371980675
177,ADULT,19,19,20-24,Chinatown,November,2013,email,True,2010,False,3,1.0,194,0.0979381443298969
1688,ADULT,62,2,35-44,Main Library,November,2014,email,True,2007,False,7,0.03,1242,0.0499194847020934
1066,ADULT,30,0,35-44,Main Library,November,2013,email,True,2009,False,4,0.0,1242,0.024154589371980676
4628,ADULT,3,1,25-34,Main Library,November,2013,email,True,2013,False,0,0.33,1242,0.0024154589371980675
4907,ADULT,2,8,35-44,Richmond,November,2013,email,True,2013,False,0,4.0,248,0.008064516129032258
1692,JUVENILE,91,10,0-9,Main Library,November,2015,email,True,2014,False,1,0.11,1242,0.07326892109500806
3914,ADULT,81,75,35-44,Main Library,November,2013,email,True,2009,False,4,0.93,1242,0.06521739130434782
1666,ADULT,2,0,35-44,Main Library,November,2014,print,False,2014,False,0,0.0,1242,0.001610305958132045
4436,YOUNG ADULT,157,10,10-19,Excelsior,November,2015,phone,False,2005,False,10,0.06,247,0.6356275303643725
1759,SENIOR,61,4,75+,Main Library,November,2009,phone,False,2007,False,2,0.07,1242,0.04911433172302738
1390,YOUNG ADULT,276,0,10-19,Chinatown,November,2014,print,False,2009,False,5,0.0,194,1.422680412371134
1334,YOUNG ADULT,8,0,10-19,Chinatown,November,2013,print,False,2010,False,3,0.0,194,0.041237113402061855
4169,ADULT,703,274,45-54,Main Library,November,2015,email,True,2006,False,9,0.39,1242,0.5660225442834138
4214,ADULT,24,0,25-34,Mission,November,2013,email,True,2013,False,0,0.0,350,0.06857142857142857
18,ADULT,5,5,20-24,Main Library,November,2014,email,True,2010,False,4,1.0,1242,0.004025764895330112
3993,ADULT,1,3,25-34,Main Library,November,2014,email,True,2014,False,0,3.0,1242,0.0008051529790660225
2498,JUVENILE,9,0,0-9,Main Library,November,2015,email,True,2014,False,1,0.0,1242,0.007246376811594203
506,JUVENILE,38,0,10-19,Excelsior,November,2014,phone,False,2014,False,0,0.0,247,0.15384615384615385
1229,ADULT,17,14,35-44,Main Library,November,2015,email,True,2007,False,8,0.82,1242,0.013687600644122383
1221,ADULT,6,6,25-34,Main Library,November,2013,email,True,2010,False,3,1.0,1242,0.004830917874396135
4047,ADULT,12,22,35-44,Excelsior,November,2015,email,True,2011,False,4,1.83,247,0.048582995951417005
